,YEAR,MONTH,DAY,AWND(metres/sec),PRCP(cm),SNOW(cm),SNWD(cm),TMAX(celsius),TMIN(celsius),WDF2(degrees),WDF5(degrees),WSF2(metres/sec),WSF5(metres/sec),DailyDewPointTemperature(celsius),DailyDryBulbTemperature(celsius),DailyPrecipitation(cm)(Hourlymean),DailyRelativeHumidity,DailySeaLevelPressure(inches),DailyStationPressure(inches),DailyVisibility,DailyWetBulbTemperature(celsius),DailyWindSpeed(miles/hr)
35,2011,6,6,2.15,0.0,0.0,0.0,27.5,16.15,235.0,235.0,5.85,7.6,12.664609053497944,20.488683127572017,0.0,63.425925925925924,29.98592592592592,29.90983333333332,9.993333333333336,16.425925925925927,5.480769230769231
36,2011,6,7,3.35,0.0,0.0,0.0,31.15,19.15,265.0,245.0,7.15,10.25,14.839743589743588,24.221132897603482,0.0,59.14705882352941,29.90548076923079,29.831166666666658,9.125673076923078,18.975095785440615,7.4423076923076925
37,2011,6,8,2.3,0.0,0.0,0.0,35.25,23.35,195.0,200.0,5.8,7.85,17.58230452674897,27.091194968553463,0.25918367346938775,58.95283018867924,29.86546296296297,29.79,8.346111111111112,21.570881226053643,5.87962962962963
38,2011,6,9,2.1500000000000004,0.52,0.0,0.0,35.55,20.85,180.0,340.0,10.95,16.1,18.762838468720823,26.182336182336183,4.91873015873016,66.24786324786325,29.832735849056608,29.76414285714286,7.260672268907565,21.83823529411765,7.739495798319328
39,2011,6,10,2.85,0.0,0.0,0.0,30.3,21.1,90.0,120.0,6.050000000000001,7.6,17.290448343079923,23.30830830830831,0.0,71.02702702702703,29.94333333333332,29.863166666666643,8.73964912280702,20.28248587570621,7.654867256637168
40,2011,6,11,5.55,1.335,0.0,0.0,21.95,14.7,60.0,60.0,10.3,13.45,15.415746872700517,16.633986928104573,8.419101123595505,92.62251655629139,30.003703703703714,29.900000000000013,5.281830065359478,16.71467764060357,12.137254901960784
41,2011,6,12,3.3,0.13,0.0,0.0,22.75,14.15,55.0,60.0,7.800000000000001,10.3,14.770233196159122,17.253086419753085,2.2761038961038973,85.84567901234568,29.85981481481483,29.773414634146338,7.6100617283950625,15.968834688346883,7.826086956521739
42,2011,6,13,3.05,0.09,0.0,0.0,22.8,15.3,295.0,175.0,6.699999999999999,9.8,13.205944798301488,17.19037508846426,1.1824137931034484,79.68789808917198,29.87121495327102,29.7828735632184,7.629554140127389,15.300127713920817,6.426751592356688
43,2011,6,14,3.0999999999999996,0.10500000000000001,0.0,0.0,21.1,15.0,50.0,55.0,7.35,9.15,11.984626135569533,16.07926397735315,1.0374647887323944,77.36942675159236,29.863981481481478,29.78637500000002,9.396477987421385,14.59915611814346,9.189873417721518
44,2011,6,15,2.8,0.0,0.0,0.0,28.05,14.15,180.0,210.0,6.699999999999999,9.149999999999999,10.802469135802468,19.125603864734302,0.1336842105263158,62.26086956521739,29.84787037037037,29.779166666666672,9.803760683760686,15.095785440613023,7.512820512820513
45,2011,6,16,2.85,0.0,0.0,0.0,28.9,16.95,215.0,180.0,6.0,10.3,13.490566037735848,21.273584905660375,0.0,64.90566037735849,29.90933962264151,29.83135593220338,9.56547169811321,17.099811676082865,7.471698113207547
46,2011,6,17,1.9500000000000002,5.2299999999999995,0.0,0.0,25.0,18.05,185.0,250.0,8.05,22.8,17.417874396135268,19.024154589371978,37.01472727272727,90.83478260869565,29.893396226415096,29.77900763358774,4.913434782608697,18.333333333333332,5.602620087336245
47,2011,6,18,1.2000000000000002,0.0,0.0,0.0,28.6,17.5,220.0,300.0,5.15,8.3,16.69023569023569,20.509259259259263,0.0,81.17948717948718,29.83185185185185,29.747721518987344,5.61969696969697,18.603988603988608,4.6909090909090905
48,2011,6,19,2.35,0.0,0.0,0.0,28.3,20.85,65.0,60.0,5.6,9.2,13.00595238095238,22.082082082082085,0.0,59.369369369369366,29.81787037037038,29.74200000000002,9.333214285714288,17.325800376647837,6.306306306306307
49,2011,6,20,2.7,0.0,0.0,0.0,27.2,18.85,200.0,170.0,5.6,8.25,13.238993710691823,20.835978835978835,0.0,64.2,29.878679245283017,29.80016949152543,9.993773584905663,16.886973180076627,5.9523809523809526
50,2011,6,21,2.75,0.0,0.0,0.0,27.8,21.4,200.0,240.0,6.300000000000001,8.05,17.188697318007662,22.444444444444446,0.0,73.5304347826087,29.903055555555575,29.81844827586207,8.807586206896554,19.923371647509576,6.0
51,2011,6,22,2.15,0.74,0.0,0.0,26.95,21.4,120.0,160.0,6.5,8.25,19.075144508670526,21.61207450224791,14.176744186046514,86.40462427745665,29.88175925925925,29.755697674418602,6.330867052023123,21.085271317829456,5.465116279069767
52,2011,6,23,3.55,0.6599999999999999,0.0,0.0,22.25,18.35,50.0,45.0,7.4,11.4,18.391304347826082,19.123188405797105,20.424742268041236,95.77391304347826,29.762523364485997,29.67672566371683,3.8914782608695657,19.74434611602753,7.7
53,2011,6,24,3.05,0.05500000000000001,0.0,0.0,21.1,18.05,50.0,60.0,6.050000000000001,7.85,17.30237700386954,18.244886677722498,0.3219718309859155,94.54726368159204,29.74481481481483,29.64777777777779,3.4475124378109454,18.317901234567906,5.68
54,2011,6,25,2.9,0.0,0.0,0.0,26.7,17.5,215.0,265.0,6.25,8.7,16.714975845410628,19.748761500353858,0.0,84.51592356687898,29.817592592592593,29.72111111111112,5.174720496894411,18.607503607503602,5.6
55,2011,6,26,2.3499999999999996,0.0,0.0,0.0,26.65,19.45,280.0,285.0,5.85,8.25,15.277777777777779,20.01157407407407,0.0,76.84027777777777,29.924629629629628,29.84416666666665,6.170205479452055,17.702448210922785,5.186206896551724
56,2011,6,27,2.0,0.0,0.0,0.0,28.05,19.45,170.0,105.0,5.35,8.25,16.574074074074076,21.58249158249158,0.0,75.0530303030303,29.996574074074093,29.917796610169493,7.665530303030304,18.907721280602637,4.748091603053435
57,2011,6,28,2.35,0.0,0.0,0.0,28.6,22.5,160.0,155.0,6.05,8.3,18.504016064257026,22.06498951781971,0.14941176470588233,82.36477987421384,29.89101851851853,29.795846153846153,5.258855421686747,21.333333333333336,4.253012048192771
58,2011,6,29,2.9,0.16499999999999998,0.0,0.0,27.8,20.85,320.0,295.0,7.85,10.25,16.93827160493827,22.61728395061728,1.5875,73.65925925925926,29.848703703703702,29.77275362318843,7.58,19.3317230273752,6.644444444444445
59,2011,6,30,3.2,0.0,0.0,0.0,27.8,18.6,295.0,275.0,6.7,8.95,13.0298353909465,22.366255144032916,0.0,58.074074074074076,29.931682242990647,29.865081967213083,9.993333333333336,16.81238615664845,8.027777777777779
60,2011,7,1,2.2,0.0,0.0,0.0,28.3,18.299999999999997,200.0,35.0,5.6,7.4,12.753831417624518,21.915708812260537,0.0,59.11206896551724,29.986851851851863,29.91316666666666,9.196810344827588,16.62962962962963,4.456896551724138
61,2011,7,2,2.15,0.0,0.0,0.0,29.45,20.3,170.0,160.0,6.25,9.600000000000001,15.222222222222221,22.318840579710145,0.0,66.5391304347826,30.02351851851852,29.94103448275862,9.693826086956523,18.73563218390804,4.552631578947368
62,2011,7,3,2.05,1.47,0.0,0.0,24.15,20.85,240.0,205.0,6.05,8.45,19.603559870550164,21.51564185544768,9.02771084337349,89.61650485436893,29.894166666666685,29.789150943396194,4.710048543689322,20.828092243186582,5.286407766990291
63,2011,7,4,2.0,0.0,0.0,0.0,30.55,21.1,285.0,275.0,6.9,8.9,18.21729957805907,23.070175438596493,0.0,77.66447368421052,29.834814814814802,29.760136986301372,4.721392405063291,20.357686453576864,5.89873417721519
64,2011,7,5,2.6,0.0,0.0,0.0,31.15,21.4,280.0,285.0,6.050000000000001,8.75,14.822222222222223,24.342222222222222,0.0,60.632,29.902592592592597,29.828499999999988,7.9948000000000015,18.444444444444443,6.6
65,2011,7,6,2.75,0.0,0.0,0.0,31.7,23.6,220.0,175.0,7.6,9.8,18.88888888888889,24.516129032258064,0.0,73.4274193548387,29.908611111111103,29.82542372881356,6.118031496062992,21.299603174603174,7.301587301587301
66,2011,7,7,2.55,0.0,0.0,0.0,32.75,23.6,185.0,170.0,5.85,8.5,19.342663273960984,24.614079728583548,0.0,74.94656488549619,29.900000000000002,29.819672131147534,6.615190839694657,21.666666666666668,6.407692307692308
67,2011,7,8,2.3,1.045,0.0,0.0,28.85,20.0,65.0,55.0,6.25,7.8,20.05144032921811,22.510288065843625,6.522469135802472,87.07407407407408,29.844112149532737,29.73351351351354,4.35253086419753,21.65915915915916,5.60248447204969
68,2011,7,9,2.9,0.0,0.0,0.0,30.85,20.0,305.0,305.0,6.699999999999999,8.7,17.382478632478634,23.304843304843303,5.772727272727273,73.67948717948718,29.839811320754727,29.73802631578947,7.49096153846154,19.539473684210527,6.3076923076923075
69,2011,7,10,2.1,0.0,0.0,0.0,29.45,20.3,195.0,160.0,5.85,6.9,15.22119341563786,23.791152263374485,0.0,60.342592592592595,30.029074074074092,29.950833333333335,9.942592592592595,18.685185185185187,4.588785046728972
70,2011,7,11,3.3,0.0,0.0,0.0,33.05,23.6,195.0,200.0,7.85,10.25,19.134460547504027,24.407131011608623,0.0,74.90298507462687,29.904999999999994,29.81719298245613,6.586521739130435,22.22222222222222,7.913043478260869
71,2011,7,12,4.550000000000001,0.0,0.0,0.0,33.599999999999994,25.85,295.0,270.0,8.95,11.850000000000001,19.244639376218327,27.333333333333332,0.0976923076923077,64.03636363636363,29.69027777777776,29.616440677966082,8.512105263157896,22.309941520467838,10.614035087719298
72,2011,7,13,4.0,0.13999999999999999,0.0,0.0,30.0,20.85,305.0,305.0,10.55,14.299999999999999,15.814814814814817,24.796296296296298,2.5809677419354844,59.325,29.74102803738316,29.678484848484846,9.354666666666668,19.03198653198653,8.533333333333333
73,2011,7,14,3.95,0.0,0.0,0.0,28.049999999999997,18.35,195.0,225.0,8.25,10.95,13.137522768670312,20.80601092896175,1.0583333333333333,63.90983606557377,29.96679245283018,29.89899999999999,9.830163934426231,16.592592592592595,11.336065573770492
74,2011,7,15,2.8,0.0,0.0,0.0,30.3,19.75,115.0,290.0,5.6,8.45,13.349056603773587,23.281412253374874,0.0,55.820754716981135,30.051682242990665,29.974482758620713,9.993831775700937,17.75862068965517,6.700934579439252
75,2011,7,16,2.55,0.0,0.0,0.0,32.2,20.85,230.0,220.0,5.85,8.5,15.168195718654435,24.908256880733948,0.0,58.24770642201835,30.116666666666656,30.037166666666668,9.845688073394497,18.990740740740744,7.165137614678899
76,2011,7,17,3.7,0.0,0.0,0.0,32.8,22.75,220.0,230.0,7.35,9.6,16.848484848484848,25.63131313131313,0.0,61.336363636363636,30.10314814814815,30.02833333333334,9.884363636363638,20.212962962962965,9.8
77,2011,7,18,3.5,0.13999999999999999,0.0,0.0,35.0,23.9,270.0,260.0,7.6,10.05,20.037878787878785,26.102564102564102,2.1771428571428575,72.91538461538461,29.911851851851843,29.816338028169007,7.557500000000001,22.523809523809526,8.477272727272727
78,2011,7,19,2.2,0.0,0.0,0.0,33.849999999999994,23.9,60.0,55.0,5.85,8.25,19.934895833333332,25.789715335169884,0.0,73.73553719008264,29.81320754716982,29.733548387096796,6.706717557251909,22.69581056466302,5.412213740458015
79,2011,7,20,2.8,0.0,0.0,0.0,31.4,23.35,165.0,160.0,5.85,8.05,19.804919423240033,24.07986111111111,0.0,79.2890625,29.878148148148153,29.79616666666667,6.020916030534352,22.23148148148148,6.732824427480916
80,2011,7,21,3.8499999999999996,0.0,0.0,0.0,35.85,23.35,185.0,205.0,7.800000000000001,10.5,22.225975975975977,26.00162206001622,0.0,81.58394160583941,29.786018518518514,29.70409090909091,4.350202702702703,24.32950191570881,10.41891891891892
81,2011,7,22,2.45,0.0,0.0,0.0,40.0,29.15,295.0,265.0,6.300000000000001,8.7,21.66183574879227,31.666666666666668,0.0,59.359223300970875,29.810185185185176,29.734500000000022,6.461293103448276,25.367063492063494,7.730434782608696
82,2011,7,23,2.7,0.0,0.0,0.0,37.5,27.200000000000003,285.0,290.0,7.15,9.35,20.41873963515754,28.206627680311886,3.8570370370370375,66.42105263157895,29.86824074074072,29.79233333333334,7.200597014925374,23.400000000000002,6.742424242424242
83,2011,7,24,2.1500000000000004,0.18,0.0,0.0,32.5,25.6,50.0,35.0,6.699999999999999,8.5,20.754985754985757,27.121647509578548,1.7378947368421058,69.48695652173913,29.893796296296287,29.815384615384612,8.520084745762713,23.395061728395063,5.601694915254237
84,2011,7,25,3.25,0.695,0.0,0.0,26.95,20.3,160.0,165.0,6.5,9.850000000000001,18.039682539682545,22.281323877068555,4.8718032786885255,78.54285714285714,29.88235849056605,29.790493827160475,8.789290780141846,20.222222222222225,6.99290780141844
85,2011,7,26,2.25,0.55,0.0,0.0,32.75,20.3,335.0,325.0,9.6,12.55,18.08510638297873,23.419117647058826,2.7628070175438597,76.11764705882354,29.725283018867913,29.648311688311672,8.625106382978725,20.42397660818713,5.771428571428571
86,2011,7,27,3.05,0.0,0.0,0.0,28.9,20.85,305.0,295.0,6.5,8.7,15.975975975975977,23.983983983983983,0.0,63.090090090090094,29.8823148148148,29.812499999999996,9.840360360360362,18.907407407407405,6.891891891891892
87,2011,7,28,2.4,0.0,0.0,0.0,30.3,21.95,135.0,90.0,5.85,8.5,17.527527527527525,24.499999999999996,0.0,66.77272727272727,30.023425925925967,29.939824561403523,9.766306306306308,20.50682261208577,5.3
88,2011,7,29,2.6,3.3649999999999998,0.0,0.0,28.9,21.7,105.0,110.0,6.699999999999999,8.95,21.59090909090909,23.762626262626256,19.952771084337336,88.53030303030303,29.90935779816514,29.803909090909077,5.2499494949494965,22.858585858585855,6.086294416243655
89,2011,7,30,3.45,0.0,0.0,0.0,32.8,23.3,325.0,305.0,6.699999999999999,9.15,17.581417624521073,26.408045977011493,0.0,62.1551724137931,29.89915887850467,29.83237288135592,9.044224137931035,20.555555555555557,7.75
90,2011,7,31,2.25,0.0,0.0,0.0,32.8,22.25,215.0,230.0,6.05,8.05,16.589506172839506,25.560699588477362,0.0,60.25,30.008691588785037,29.932833333333342,9.830277777777779,20.064814814814813,5.083333333333333
91,2011,8,1,2.05,0.04,0.0,0.0,33.849999999999994,22.5,105.0,110.0,10.05,12.3,19.80246913580247,25.11111111111111,0.25918367346938775,74.91851851851852,29.85685185185187,29.776718750000004,7.921333333333334,21.65798611111111,6.822222222222222
92,2011,8,2,3.2,0.0,0.0,0.0,32.25,23.35,285.0,295.0,7.800000000000001,10.5,15.99074074074074,26.120689655172416,1.8142857142857143,57.68103448275862,29.71401869158878,29.645833333333314,8.677500000000002,19.55938697318008,7.041666666666667
93,2011,8,3,2.2,2.055,0.0,0.0,29.700000000000003,19.7,140.0,165.0,5.85,8.05,17.53395061728395,21.935185185185187,15.476279069767436,78.78333333333333,29.735047619047617,29.647956989247298,6.676500000000001,19.4205495818399,4.788888888888889
94,2011,8,4,2.9000000000000004,0.0,0.0,0.0,28.35,19.7,50.0,55.0,6.95,9.149999999999999,17.478991596638657,22.371615312791782,0.0,75.28571428571429,29.902685185185174,29.816507936507932,9.573781512605043,19.620811287477952,7.711864406779661
95,2011,8,5,3.15,0.0,0.0,0.0,29.7,21.65,160.0,180.0,7.6,9.6,17.57452574525745,23.10749774164408,0.0,72.09756097560975,30.06527777777777,29.982033898305108,9.977886178861791,20.499058380414308,6.827868852459017
96,2011,8,6,3.95,0.38,0.0,0.0,28.6,22.5,170.0,180.0,8.05,11.600000000000001,19.788169464428456,22.877697841726615,2.8135384615384624,83.35251798561151,30.00027777777778,29.892608695652182,9.286187050359713,21.473429951690825,8.359712230215827
97,2011,8,7,2.7,0.41999999999999993,0.0,0.0,31.7,23.05,270.0,345.0,9.15,12.5,21.400817995910018,24.50937950937951,10.049565217391306,84.62337662337663,29.676074766355136,29.587179487179466,6.234539877300614,23.201754385964907,7.748466257668712
98,2011,8,8,3.1500000000000004,0.0,0.0,0.0,32.2,23.6,20.0,40.0,9.149999999999999,12.100000000000001,19.817578772802655,24.805140961857376,0.0,76.28358208955224,29.56411214953272,29.493548387096787,6.840970149253732,21.693548387096776,6.208955223880597
99,2011,8,9,2.7,4.470000000000001,0.0,0.0,28.3,21.95,165.0,170.0,5.85,8.5,20.524691358024693,22.790123456790127,38.03135135135136,87.57222222222222,29.603018867924543,29.490888888888904,5.590055555555557,22.006172839506174,5.8277777777777775
100,2011,8,10,3.75,0.0,0.0,0.0,30.0,21.65,265.0,265.0,7.35,10.3,18.201646090534975,24.06995884773663,1.4514285714285713,73.04444444444445,29.599166666666665,29.530000000000005,7.817555555555557,20.027322404371585,8.896296296296295
101,2011,8,11,3.1500000000000004,0.0,0.0,0.0,27.8,20.85,285.0,280.0,6.5,9.15,13.408029878618114,22.82446311858077,0.0,59.319327731092436,29.8151851851852,29.742833333333344,8.843949579831936,16.824074074074073,6.305084745762712
102,2011,8,12,2.2,0.0,0.0,0.0,28.6,18.9,290.0,290.0,5.15,6.95,12.58169934640523,23.006535947712415,0.0,53.754901960784316,29.985980392156872,29.9146551724138,9.984313725490196,16.85823754789272,5.598039215686274
103,2011,8,13,2.05,0.0,0.0,0.0,29.4,21.15,215.0,185.0,6.25,9.149999999999999,16.564814814814817,23.259259259259256,0.0,68.66666666666667,30.032037037037032,29.952203389830512,8.887333333333334,19.227871939736346,4.316666666666666
104,2011,8,14,3.0,15.76,0.0,0.0,23.299999999999997,19.4,160.0,160.0,7.800000000000001,11.149999999999999,19.95578623606305,20.722798923490966,51.98733727810652,95.72318339100346,29.885714285714283,29.760000000000023,3.4788927335640145,20.276030747728864,5.705882352941177
105,2011,8,15,2.7,0.76,0.0,0.0,24.7,20.3,60.0,55.0,5.6,6.9,19.565877352762598,21.32361870066788,12.885853658536583,90.19672131147541,29.688317757009354,29.590000000000003,8.34688524590164,20.455555555555552,7.5136612021857925
106,2011,8,16,2.9000000000000004,0.075,0.0,0.0,25.85,18.05,210.0,40.0,6.25,8.7,16.659765355417527,20.14837819185645,0.35649122807017547,80.81987577639751,29.84212962962962,29.747529411764706,9.45552795031056,18.18954248366013,6.913043478260869
107,2011,8,17,1.65,0.0,0.0,0.0,29.7,20.0,195.0,200.0,5.6,8.3,16.877572016460903,23.79629629629629,0.0,67.76851851851852,30.085576923076914,30.00733333333334,9.89851851851852,19.51851851851852,4.138888888888889
108,2011,8,18,3.3000000000000003,0.215,0.0,0.0,28.3,20.799999999999997,205.0,205.0,6.949999999999999,12.05,18.94575678040245,22.918871252204585,1.6782142857142859,79.48412698412699,30.011165048543667,29.924626865671645,9.135920000000002,20.46296296296296,7.984251968503937
109,2011,8,19,2.6,2.705,0.0,0.0,28.9,18.3,260.0,275.0,12.05,16.35,18.445216049382715,21.929012345679016,16.059354838709673,82.57638888888889,29.92731481481482,29.83256410256411,7.153888888888891,19.465811965811966,5.576388888888889
